event_id,event_start_date,event_end_date,occurrence_year,occurrence_month,end_year,end_month,event_year,event_month,event_quarter,year_month,loss_amount_10k_cny,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,bank_involved_code_raw,num_banks_involved,primary_bank_code,province_occurred,city_occurred,causal_factor,event_type,business_line,event_duration_months,description
2953,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,8,1,8,,Taian,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Taian."
2954,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,,Tonghua,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Tonghua."
2955,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,,Tonghua,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Tonghua."
2956,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,,Tonghua,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Tonghua."
2957,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,,Tonghua,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Tonghua."
2958,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,156,1,156,Zhejiang,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Zhejiang, Unknown city."
2959,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,156,1,156,Jilin,"Jilin,Changchun",People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Jilin, Jilin,Changchun."
2960,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6155,1,6155,Guizhou,Qiandongnan,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Guizhou, Qiandongnan."
2961,2017-08-01,,2017.0,8.0,2017.0,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,5,1,5,"Beijing,Shandong,Hainan",Sanya,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Shandong,Hainan, Sanya."
2962,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,10,1,10,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2963,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,155,1,155,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
2964,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,6.0,60000.0,0.0,60000.0,11.002116507732017,Low,0,155,1,155,Anhui,Xuancheng,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Anhui, Xuancheng."
2965,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,Shandong,Weifang,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Shandong, Weifang."
2966,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,155,1,155,Shandong,Weifang,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shandong, Weifang."
2967,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,Shandong,Weifang,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Shandong, Weifang."
2968,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,8,1,8,,Weifang,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Weifang."
2969,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,35.0,350000.0,0.0,350000.0,12.765691290604371,Medium,0,8,1,8,,Binzhou,People,"Clients, products & business practices",Commercial banking,,"Operational risk event: Clients, products & business practices caused by People in Commercial banking located in Unknown province, Binzhou."
2970,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,155,1,155,Shandong,Binzhou,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shandong, Binzhou."
2971,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,6155,1,6155,Hainan,,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Hainan, Unknown city."
2972,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,156,1,156,,Ganzhou,Process,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by Process in Asset management located in Unknown province, Ganzhou."
2973,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,,Liaoyuan,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Liaoyuan."
2974,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,6,1,6,,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city."
2975,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,6155,1,6155,Jiangsu,Xuzhou,Process,"Clients, products & business practices",Commercial banking,,"Operational risk event: Clients, products & business practices caused by Process in Commercial banking located in Jiangsu, Xuzhou."
2976,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,6156,1,6156,Jiangsu,Xuzhou,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Jiangsu, Xuzhou."
2977,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,13,1,13,Shanghai,Changji,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Shanghai, Changji."
2978,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,22.0,220000.0,0.0,220000.0,12.301387370778713,Medium,0,,0,,,Aksu,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Unknown province, Aksu."
2979,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,35.0,350000.0,0.0,350000.0,12.765691290604371,Medium,0,156,1,156,,Yantai,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Yantai."
2980,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,155,1,155,Shandong,Linyi,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shandong, Linyi."
2981,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,156,1,156,Chongqing,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Chongqing, Unknown city."
2982,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,40.0,400000.0,0.0,400000.0,12.899222326086994,Medium,0,155,1,155,,Heze,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Heze."
2983,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,,Heze,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Heze."
2984,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,,Heze,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Heze."
2985,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,,Heze,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Heze."
2986,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,Shandong,Heze,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shandong, Heze."
2987,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,35.0,350000.0,0.0,350000.0,12.765691290604371,Medium,0,155,1,155,Shandong,Jining,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Shandong, Jining."
2988,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,Shandong,Jining,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Shandong, Jining."
2989,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,8,1,8,,Liaocheng,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Liaocheng."
2990,2017-08-01,,2017.0,8.0,,,2017.0,8.0,3.0,2017-08,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,155,1,155,Shandong,Liaocheng,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Shandong, Liaocheng."
2991,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,97,1,97,,Kaifeng,Process,"Execution, delivery & process management",Retail banking,,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Unknown province, Kaifeng."
2992,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,49,1,49,Anhui,,System,Damage to physical assets,Asset management,,"Operational risk event: Damage to physical assets caused by System in Asset management located in Anhui, Unknown city."
2993,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,156,1,156,Guangxi,Yulin,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Guangxi, Yulin."
2994,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,12,1,12,Guangxi,Nanning,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Guangxi, Nanning."
2995,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,8,1,8,,Xuancheng,Process,"Execution, delivery & process management",Payment and settlement,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Unknown province, Xuancheng."
2996,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,0.1,1000.0,0.0,1000.0,6.90875477931522,Low,0,155,1,155,,Bengbu,Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Bengbu."
2997,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,48,1,48,Jilin,"Jilin,Baicheng",People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Jilin, Jilin,Baicheng."
2998,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,130.0,1300000.0,0.0,1300000.0,14.077875591662238,High,0,13,1,13,"Shanghai,Chongqing",,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Shanghai,Chongqing, Unknown city."
2999,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,18,1,18,,Dandong,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Dandong."
3000,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,,0,,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
3001,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,137.22,1372200.0,0.0,1372200.0,14.131926577995403,High,0,155,1,155,Jilin,"Jilin,Yanbian",People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Jilin, Jilin,Yanbian."
3002,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,45.0,450000.0,0.0,450000.0,13.017005083966255,Medium,0,155,1,155,,Yanbian,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Yanbian."
3003,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,155,1,155,,Yanbian,People,"Clients, products & business practices",Trading & sales,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Unknown province, Yanbian."
3004,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,1.0,10000.0,0.0,10000.0,9.210440366976517,Low,0,8,1,8,Beijing,Bengbu,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Bengbu."
3005,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,95.0,950000.0,0.0,950000.0,13.76421831620775,Medium,0,155,1,155,,Huzhou,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Unknown province, Huzhou."
3006,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,60.0,600000.0,0.0,600000.0,13.304686600863562,Medium,0,20,1,20,,Huzhou,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Huzhou."
3007,2017-07-01,,2017.0,7.0,2017.0,,2017.0,7.0,3.0,2017-07,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,12,1,12,Beijing,Tangshan,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Beijing, Tangshan."
3008,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,,0,,,,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Unknown province, Unknown city."
3009,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,40.0,400000.0,0.0,400000.0,12.899222326086994,Medium,0,155,1,155,Jiangsu,Yancheng,External event,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by External event in Payment and settlement located in Jiangsu, Yancheng."
3010,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,,0,,,Fuxin,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Fuxin."
3011,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,90,1,90,,"Dalian,Fuxin",People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Unknown province, Dalian,Fuxin."
3012,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,112,1,112,,Qingdao,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Qingdao."
3013,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,156,1,156,,Qingdao,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Qingdao."
3014,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,155,1,155,,Qingdao,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Qingdao."
3015,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,55,1,55,,Foshan,Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Foshan."
3016,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,139,1,139,,"Zhuhai,Foshan",Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Zhuhai,Foshan."
3017,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,60,1,60,Chongqing,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Chongqing, Unknown city."
3018,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,73,1,73,Chongqing,,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Chongqing, Unknown city."
3019,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,6,1,6,Chongqing,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Chongqing, Unknown city."
3020,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,Chongqing,,People,"Clients, products & business practices",Retail banking,,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Chongqing, Unknown city."
3021,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,155,1,155,Zhejiang,Jiaxing,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Zhejiang, Jiaxing."
3022,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,,Datong,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Unknown province, Datong."
3023,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,,0,,,,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city."
3024,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,,Datong,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Unknown province, Datong."
3025,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,,Datong,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Unknown province, Datong."
3026,2017-07-01,,2017.0,7.0,,,2017.0,7.0,3.0,2017-07,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,,Datong,Process,Employment practices and workplace safety,No business line,,"Operational risk event: Employment practices and workplace safety caused by Process in No business line located in Unknown province, Datong."
3027,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,6155,1,6155,Jiangsu,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Jiangsu, Unknown city."
3028,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6156,1,6156,Jiangsu,,People,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by People in Asset management located in Jiangsu, Unknown city."
3029,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,"6,11",2,6,,Wuxi,Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Wuxi."
3030,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,"6,16",2,6,,Wuxi,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Wuxi."
3031,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,"6,54",2,6,,"Wuxi,Ningbo",Process,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Wuxi,Ningbo."
3032,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,6155,1,6155,,Wuxi,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Wuxi."
3033,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,153155,1,153155,,Weifang,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Weifang."
3034,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,"6,21",2,6,Chongqing,,People,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Chongqing, Unknown city."
3035,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,5.0,50000.0,0.0,50000.0,10.819798284210286,Low,0,6,1,6,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
3036,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,6156,1,6156,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
3037,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,25.0,250000.0,0.0,250000.0,12.429220196836383,Medium,0,6156,1,6156,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
3038,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,30.0,300000.0,0.0,300000.0,12.611541086966115,Medium,0,6156,1,6156,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
3039,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,49,1,49,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
3040,2017-05-01,,2017.0,5.0,2017.0,,2017.0,5.0,2.0,2017-05,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,6,1,6,Beijing,,Process,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Unknown city."
3041,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,7,1,7,Beijing,,Process,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing, Unknown city."
3042,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,7,1,7,Beijing,,Process,"Clients, products & business practices",Payment and settlement,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing, Unknown city."
3043,2017-06-01,,2017.0,6.0,2017.0,,2017.0,6.0,2.0,2017-06,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,126,1,126,Beijing,Xi'an,Process,Internal fraud,Asset management,,"Operational risk event: Internal fraud caused by Process in Asset management located in Beijing, Xi'an."
3044,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,12,1,12,,Taiyuan,People,"Execution, delivery & process management",Asset management,,"Operational risk event: Execution, delivery & process management caused by People in Asset management located in Unknown province, Taiyuan."
3045,2017-06-01,,2017.0,6.0,,,2017.0,6.0,2.0,2017-06,4700.0,47000000.0,0.0,47000000.0,17.665658180950928,Critical,1,156,1,156,,,People,"Clients, products & business practices",Asset management,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Unknown province, Unknown city."
