business_line,event_type,causal_factor,province_occurred,year_month,event_count,total_loss_cny,avg_loss_cny,median_loss_cny,max_loss_cny,high_loss_count,avg_banks_involved,month_start,event_count_lag_1,total_loss_lag_1,high_loss_count_lag_1,event_count_lag_2,total_loss_lag_2,high_loss_count_lag_2,event_count_lag_3,total_loss_lag_3,high_loss_count_lag_3,event_count_lag_6,total_loss_lag_6,high_loss_count_lag_6,event_count_lag_12,total_loss_lag_12,high_loss_count_lag_12,event_count_roll_3,total_loss_roll_3,high_loss_roll_3,event_count_roll_6,total_loss_roll_6,high_loss_roll_6,event_count_roll_12,total_loss_roll_12,high_loss_roll_12,loss_per_event,log_total_loss,future_window_end,future_high_loss,future_any_event,business_line_freq,event_type_freq,causal_factor_freq,province_occurred_freq,month_num,quarter_num,year_num,horizon_days
Commercial banking,Internal fraud,People,"Tianjin,Fujian",2015-04,1,1470000000.0,1470000000.0,1470000000.0,1470000000.0,1,0.0,2015-04-01,1.0,2276000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2276000000.0,1.0,1.0,2276000000.0,1.0,1.0,2276000000.0,1.0,1470000000.0,21.10852823841733,2015-09-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.0008956560680698612,4,2,2015,180
Commercial banking,Internal fraud,People,Tibet,2001-04,1,368000000.0,368000000.0,368000000.0,368000000.0,1,1.0,2001-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368000000.0,19.723593498850597,2001-09-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.0026869682042095834,4,2,2001,180
Commercial banking,Internal fraud,People,Xinjiang,2019-07,1,9000000.0,9000000.0,9000000.0,9000000.0,0,1.0,2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,16.012735246411598,2019-12-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.005821764442454098,7,3,2019,180
Commercial banking,Internal fraud,People,Yunnan,2002-10,1,60500000.0,60500000.0,60500000.0,60500000.0,1,1.0,2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60500000.0,17.918153939529997,2003-03-30,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,10,4,2002,180
Commercial banking,Internal fraud,People,Yunnan,2006-11,1,11120000.0,11120000.0,11120000.0,11120000.0,1,1.0,2006-11-01,1.0,60500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60500000.0,1.0,1.0,60500000.0,1.0,1.0,60500000.0,1.0,11120000.0,16.224255936714766,2007-04-30,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,11,4,2006,180
Commercial banking,Internal fraud,People,Yunnan,2011-11,1,58256822.0,58256822.0,58256822.0,58256822.0,1,1.0,2011-11-01,1.0,11120000.0,1.0,1.0,60500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71620000.0,2.0,2.0,71620000.0,2.0,2.0,71620000.0,2.0,58256822.0,17.880371776597755,2012-04-29,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,11,4,2011,180
Commercial banking,Internal fraud,People,Yunnan,2013-08,1,960000000.0,960000000.0,960000000.0,960000000.0,1,0.0,2013-08-01,1.0,58256822.0,1.0,1.0,11120000.0,1.0,1.0,60500000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,129876822.0,3.0,3.0,129876822.0,3.0,3.0,129876822.0,3.0,960000000.0,20.682443843467823,2014-01-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,8,3,2013,180
Commercial banking,Internal fraud,People,Yunnan,2014-06,1,10000000.0,10000000.0,10000000.0,10000000.0,1,1.0,2014-06-01,1.0,960000000.0,1.0,1.0,58256822.0,1.0,1.0,11120000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1029376822.0,3.0,4.0,1089876822.0,4.0,4.0,1089876822.0,4.0,10000000.0,16.118095750958314,2014-11-28,1,1,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,6,2,2014,180
Commercial banking,Internal fraud,People,Yunnan,2014-07,1,385000000.0,385000000.0,385000000.0,385000000.0,1,0.0,2014-07-01,1.0,10000000.0,1.0,1.0,960000000.0,1.0,1.0,58256822.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1028256822.0,3.0,5.0,1099876822.0,5.0,5.0,1099876822.0,5.0,385000000.0,19.76875389484946,2014-12-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,7,3,2014,180
Commercial banking,Internal fraud,People,Yunnan,2019-06,1,200000.0,200000.0,200000.0,200000.0,0,1.0,2019-06-01,1.0,385000000.0,1.0,1.0,10000000.0,1.0,1.0,960000000.0,1.0,1.0,60500000.0,1.0,0.0,0.0,0.0,3.0,1355000000.0,3.0,6.0,1484876822.0,6.0,6.0,1484876822.0,6.0,200000.0,12.206077645517674,2019-11-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.013434841021047918,6,2,2019,180
Commercial banking,Internal fraud,People,Zhejiang,1999-01,1,37506000.0,37506000.0,37506000.0,37506000.0,1,1.0,1999-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37506000.0,17.440011504804406,1999-06-30,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,1,1,1999,180
Commercial banking,Internal fraud,People,Zhejiang,2000-05,1,41000000.0,41000000.0,41000000.0,41000000.0,1,1.0,2000-05-01,1.0,37506000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37506000.0,1.0,1.0,37506000.0,1.0,1.0,37506000.0,1.0,41000000.0,17.529082649058825,2000-10-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,5,2,2000,180
Commercial banking,Internal fraud,People,Zhejiang,2002-03,1,9200000.0,9200000.0,9200000.0,9200000.0,0,1.0,2002-03-01,1.0,41000000.0,1.0,1.0,37506000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78506000.0,2.0,2.0,78506000.0,2.0,2.0,78506000.0,2.0,9200000.0,16.034714150714915,2002-08-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,3,1,2002,180
Commercial banking,Internal fraud,People,Zhejiang,2008-12,1,5000000.0,5000000.0,5000000.0,5000000.0,0,1.0,2008-12-01,1.0,9200000.0,0.0,1.0,41000000.0,1.0,1.0,37506000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,87706000.0,2.0,3.0,87706000.0,2.0,3.0,87706000.0,2.0,5000000.0,15.424948670398354,2009-05-30,1,1,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,12,4,2008,180
Commercial banking,Internal fraud,People,Zhejiang,2009-03,1,27500000.0,27500000.0,27500000.0,27500000.0,1,1.0,2009-03-01,1.0,5000000.0,0.0,1.0,9200000.0,0.0,1.0,41000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55200000.0,1.0,4.0,92706000.0,2.0,4.0,92706000.0,2.0,27500000.0,17.129696599000436,2009-08-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,3,1,2009,180
Commercial banking,Internal fraud,People,Zhejiang,2012-01,2,878000000.0,439000000.0,439000000.0,738000000.0,2,0.5,2012-01-01,1.0,27500000.0,1.0,1.0,5000000.0,0.0,1.0,9200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,41700000.0,1.0,5.0,120206000.0,3.0,5.0,120206000.0,3.0,439000000.0,20.593157152738343,2012-06-29,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,1,1,2012,180
Commercial banking,Internal fraud,People,Zhejiang,2014-08,1,4300000000.0,4300000000.0,4300000000.0,4300000000.0,1,6.0,2014-08-01,2.0,878000000.0,2.0,1.0,27500000.0,1.0,1.0,5000000.0,0.0,1.0,37506000.0,1.0,0.0,0.0,0.0,4.0,910500000.0,3.0,7.0,998206000.0,5.0,7.0,998206000.0,5.0,4300000000.0,22.181880859878486,2015-01-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,8,3,2014,180
Commercial banking,Internal fraud,People,Zhejiang,2016-01,1,6000000.0,6000000.0,6000000.0,6000000.0,0,0.0,2016-01-01,1.0,4300000000.0,1.0,2.0,878000000.0,2.0,1.0,27500000.0,1.0,1.0,41000000.0,1.0,0.0,0.0,0.0,4.0,5205500000.0,4.0,7.0,5260700000.0,5.0,8.0,5298206000.0,6.0,6000000.0,15.607270193858982,2016-06-29,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,1,1,2016,180
Commercial banking,Internal fraud,People,Zhejiang,2018-10,1,3100000.0,3100000.0,3100000.0,3100000.0,0,6.0,2018-10-01,1.0,6000000.0,0.0,1.0,4300000000.0,1.0,2.0,878000000.0,2.0,1.0,9200000.0,0.0,0.0,0.0,0.0,4.0,5184000000.0,3.0,7.0,5225700000.0,4.0,9.0,5304206000.0,6.0,3100000.0,14.946912992035967,2019-03-30,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,10,4,2018,180
Commercial banking,Internal fraud,People,Zhejiang,2019-11,1,1950000.0,1950000.0,1950000.0,1950000.0,0,6.0,2019-11-01,1.0,3100000.0,0.0,1.0,6000000.0,0.0,1.0,4300000000.0,1.0,1.0,5000000.0,0.0,0.0,0.0,0.0,3.0,4309100000.0,1.0,7.0,5219600000.0,4.0,10.0,5307306000.0,6.0,1950000.0,14.48334044336031,2020-04-29,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.052395879982086876,11,4,2019,180
Commercial banking,Internal fraud,People,"Zhejiang,Henan",2014-11,1,115746200.00000001,115746200.00000001,115746200.00000001,115746200.00000001,1,1.0,2014-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115746200.00000001,18.566910429657664,2015-04-30,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.0004478280340349306,11,4,2014,180
Commercial banking,Internal fraud,People,"Zhejiang,Hunan",2013-11,1,100000000.0,100000000.0,100000000.0,100000000.0,1,1.0,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,18.420680753952364,2014-04-30,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.0017913121361397223,11,4,2013,180
Commercial banking,Internal fraud,People,"Zhejiang,Shandong",2013-03,1,160350900.0,160350900.0,160350900.0,160350900.0,1,1.0,2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160350900.0,18.89287510304618,2013-08-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.0008956560680698612,3,1,2013,180
Commercial banking,Internal fraud,People,"Zhejiang,Shandong,Xinjiang",2007-06,1,44010000.0,44010000.0,44010000.0,44010000.0,1,1.0,2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44010000.0,17.59992746150938,2007-11-28,0,0,0.18405732198835648,0.380653828929691,0.45947156291983876,0.0004478280340349306,6,2,2007,180
Commercial banking,Internal fraud,Process,Anhui,2008-04,1,248000000.0,248000000.0,248000000.0,248000000.0,1,1.0,2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248000000.0,19.328939308161516,2008-09-28,0,0,0.18405732198835648,0.380653828929691,0.20017913121361397,0.025078369905956112,4,2,2008,180
Commercial banking,Internal fraud,Process,"Beijing,Guangxi",2017-12,1,400000.0,400000.0,400000.0,400000.0,0,1.0,2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,12.899222326086994,2018-05-30,0,0,0.18405732198835648,0.380653828929691,0.20017913121361397,0.0022391401701746527,12,4,2017,180
Commercial banking,Internal fraud,Process,"Beijing,Tianjin,Shanxi,Shanghai",2018-12,1,190000000.0,190000000.0,190000000.0,190000000.0,1,1.0,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000000.0,19.06253463538792,2019-05-30,0,0,0.18405732198835648,0.380653828929691,0.20017913121361397,0.0004478280340349306,12,4,2018,180
Commercial banking,Internal fraud,Process,Jiangsu,2011-08,1,5000000.0,5000000.0,5000000.0,5000000.0,0,2.0,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,15.424948670398354,2012-01-28,0,0,0.18405732198835648,0.380653828929691,0.20017913121361397,0.032243618450515,8,3,2011,180
Corporate finance,"Clients, products & business practices",Process,"Tianjin,Shanghai,Jiangsu",2018-03,1,23000000.0,23000000.0,23000000.0,23000000.0,1,3.0,2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000.0,16.951004817371683,2018-08-28,0,0,0.004030452306314375,0.14240931482310792,0.20017913121361397,0.0022391401701746527,3,1,2018,180
Corporate finance,"Execution, delivery & process management",Process,Beijing,2019-09,1,4500000.0,4500000.0,4500000.0,4500000.0,0,1.0,2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,15.319588176962746,2020-02-28,0,0,0.004030452306314375,0.15270935960591134,0.20017913121361397,0.09404388714733543,9,3,2019,180
Corporate finance,"Execution, delivery & process management",Process,"Heilongjiang,Henan,Hubei",2018-06,1,1000000.0,1000000.0,1000000.0,1000000.0,0,1.0,2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,13.815511557963774,2018-11-28,0,0,0.004030452306314375,0.15270935960591134,0.20017913121361397,0.0004478280340349306,6,2,2018,180
Corporate finance,External fraud,External event,"Beijing,Hebei,Shanxi,Shanghai",2014-05,1,400000000.0,400000000.0,400000000.0,400000000.0,1,0.0,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000000.0,19.806975107572256,2014-10-28,0,0,0.004030452306314375,0.303179579041648,0.322884012539185,0.0017913121361397223,5,2,2014,180
Corporate finance,External fraud,External event,"Beijing,Hebei,Shanxi,Shanghai",2015-04,1,680000000.0,680000000.0,680000000.0,680000000.0,1,0.0,2015-04-01,1.0,400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,400000000.0,1.0,1.0,400000000.0,1.0,1.0,400000000.0,1.0,680000000.0,20.337603357605015,2015-09-28,1,1,0.004030452306314375,0.303179579041648,0.322884012539185,0.0017913121361397223,4,2,2015,180
Corporate finance,External fraud,External event,"Beijing,Hebei,Shanxi,Shanghai",2015-08,1,700000000.0,700000000.0,700000000.0,700000000.0,1,0.0,2015-08-01,1.0,680000000.0,1.0,1.0,400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1080000000.0,2.0,2.0,1080000000.0,2.0,2.0,1080000000.0,2.0,700000000.0,20.36659089443625,2016-01-28,1,1,0.004030452306314375,0.303179579041648,0.322884012539185,0.0017913121361397223,8,3,2015,180
Corporate finance,External fraud,External event,"Beijing,Hebei,Shanxi,Shanghai",2015-09,1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1,0.0,2015-09-01,1.0,700000000.0,1.0,1.0,680000000.0,1.0,1.0,400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1780000000.0,3.0,3.0,1780000000.0,3.0,3.0,1780000000.0,3.0,1000000000.0,20.72326583794641,2016-02-28,0,0,0.004030452306314375,0.303179579041648,0.322884012539185,0.0017913121361397223,9,3,2015,180
Corporate finance,Internal fraud,People,Beijing,2000-02,1,5000000.0,5000000.0,5000000.0,5000000.0,0,1.0,2000-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,15.424948670398354,2000-07-30,0,0,0.004030452306314375,0.380653828929691,0.45947156291983876,0.09404388714733543,2,1,2000,180
Corporate finance,Internal fraud,People,Hunan,2008-08,1,1480000.0,1480000.0,1480000.0,1480000.0,0,1.0,2008-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480000.0,14.207553321415745,2009-01-28,0,0,0.004030452306314375,0.380653828929691,0.45947156291983876,0.027765338110165697,8,3,2008,180
No business line,Business disruption and system failures,System,"Beijing,Shanghai",2018-04,1,400000.0,400000.0,400000.0,400000.0,0,0.0,2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,12.899222326086994,2018-09-28,0,0,0.057769816390506046,0.009404388714733543,0.017465293327362293,0.00761307657859382,4,2,2018,180
No business line,"Clients, products & business practices",External event,"Hunan,Guangdong",2015-12,1,36780.0,36780.0,36780.0,36780.0,0,1.0,2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36780.0,10.512736686478211,2016-05-29,0,0,0.057769816390506046,0.14240931482310792,0.322884012539185,0.0013434841021047917,12,4,2015,180
No business line,"Clients, products & business practices",People,Shanghai,2003-03,1,170000.0,170000.0,170000.0,170000.0,0,1.0,2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170000.0,12.04355959836804,2003-08-28,0,0,0.057769816390506046,0.14240931482310792,0.45947156291983876,0.045230631437527986,3,1,2003,180
No business line,"Clients, products & business practices",People,"Shanghai,Zhejiang,Guizhou,Inner mongolia",2016-04,1,205000.0,205000.0,205000.0,205000.0,0,4.0,2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0,12.230770136157428,2016-09-28,0,0,0.057769816390506046,0.14240931482310792,0.45947156291983876,0.0004478280340349306,4,2,2016,180
No business line,"Clients, products & business practices",Process,Beijing,2018-04,1,70000.0,70000.0,70000.0,70000.0,0,1.0,2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,11.156264806643742,2018-09-28,0,0,0.057769816390506046,0.14240931482310792,0.20017913121361397,0.09404388714733543,4,2,2018,180
No business line,Damage to physical assets,External event,Chongqing,2004-09,1,30000000.0,30000000.0,30000000.0,30000000.0,1,0.0,2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,17.216707972959764,2005-02-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.02328705776981639,9,3,2004,180
No business line,Damage to physical assets,External event,Chongqing,2007-07,1,20000000.0,20000000.0,20000000.0,20000000.0,1,1.0,2007-07-01,1.0,30000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30000000.0,1.0,1.0,30000000.0,1.0,1.0,30000000.0,1.0,20000000.0,16.811242881518265,2007-12-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.02328705776981639,7,3,2007,180
No business line,Damage to physical assets,External event,Fujian,2001-06,1,40000.0,40000.0,40000.0,40000.0,0,1.0,2001-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.596659732783579,2001-11-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.02373488580385132,6,2,2001,180
No business line,Damage to physical assets,External event,Guangdong,2000-07,2,25000.0,12500.0,12500.0,15000.0,0,1.0,2000-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,10.12667110305036,2000-12-28,0,1,0.057769816390506046,0.005821764442454098,0.322884012539185,0.04478280340349306,7,3,2000,180
No business line,Damage to physical assets,External event,Guangdong,2000-08,2,97000.0,48500.0,48500.0,65000.0,0,1.0,2000-08-01,2.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25000.0,0.0,2.0,25000.0,0.0,2.0,25000.0,0.0,48500.0,11.48247656671073,2001-01-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.04478280340349306,8,3,2000,180
No business line,Damage to physical assets,External event,Heilongjiang,2001-06,1,15000.0,15000.0,15000.0,15000.0,0,1.0,2001-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,9.61587214452889,2001-11-28,0,1,0.057769816390506046,0.005821764442454098,0.322884012539185,0.02283922973578146,6,2,2001,180
No business line,Damage to physical assets,External event,Heilongjiang,2001-08,2,270000.0,135000.0,135000.0,250000.0,0,1.0,2001-08-01,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15000.0,0.0,1.0,15000.0,0.0,1.0,15000.0,0.0,135000.0,12.506180941677357,2002-01-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.02283922973578146,8,3,2001,180
No business line,Damage to physical assets,External event,Inner mongolia,2001-06,1,20000.0,20000.0,20000.0,20000.0,0,1.0,2001-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,9.90353755128617,2001-11-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.005373936408419167,6,2,2001,180
No business line,Damage to physical assets,External event,Liaoning,2001-05,1,50000.0,50000.0,50000.0,50000.0,0,1.0,2001-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819798284210286,2001-10-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.02910882221227049,5,2,2001,180
No business line,Damage to physical assets,External event,Sichuan,2008-05,1,11517900.0,11517900.0,11517900.0,11517900.0,1,1.0,2008-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11517900.0,16.259412991769587,2008-10-28,0,0,0.057769816390506046,0.005821764442454098,0.322884012539185,0.027317510076130765,5,2,2008,180
No business line,Employment practices and workplace safety,People,"Beijing,Jiangsu,Zhejiang,Jiangxi,Guangdong",2012-02,1,247300.0,247300.0,247300.0,247300.0,0,1.0,2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247300.0,12.418361497172986,2012-07-30,0,0,0.057769816390506046,0.005821764442454098,0.45947156291983876,0.0004478280340349306,2,1,2012,180
No business line,Employment practices and workplace safety,People,"Beijing,Jilin",2018-12,1,1500000.0,1500000.0,1500000.0,1500000.0,0,1.0,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,14.220976332738882,2019-05-30,0,0,0.057769816390506046,0.005821764442454098,0.45947156291983876,0.006269592476489028,12,4,2018,180
No business line,Employment practices and workplace safety,People,"Beijing,Shandong",2019-06,1,415300.0,415300.0,415300.0,415300.0,0,1.0,2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415300.0,12.936758837513851,2019-11-28,0,0,0.057769816390506046,0.005821764442454098,0.45947156291983876,0.0035826242722794446,6,2,2019,180
No business line,Employment practices and workplace safety,People,Henan,2018-12,1,200000.0,200000.0,200000.0,200000.0,0,1.0,2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,12.206077645517674,2019-05-30,0,0,0.057769816390506046,0.005821764442454098,0.45947156291983876,0.04970891177787729,12,4,2018,180
